year,week,start.date,end.date,district,cases
2007,9,2007-02-24,2007-03-02,Puttalam,2
2007,9,2007-02-24,2007-03-02,Anuradhapura,0
2007,9,2007-02-24,2007-03-02,Polonnaruwa,1
2007,9,2007-02-24,2007-03-02,Badulla,1
2007,9,2007-02-24,2007-03-02,Monaragala,0
2007,9,2007-02-24,2007-03-02,Ratnapura,1
2007,9,2007-02-24,2007-03-02,Kegalle,1
2007,9,2007-02-24,2007-03-02,Kalmune,0
2007,10,2007-03-03,2007-03-09,Colombo,19
2007,10,2007-03-03,2007-03-09,Gampaha,8
2007,10,2007-03-03,2007-03-09,Kalutara,8
2007,10,2007-03-03,2007-03-09,Kandy,7
2007,10,2007-03-03,2007-03-09,Matale,1
2007,10,2007-03-03,2007-03-09,NuwaraEliya,0
2007,10,2007-03-03,2007-03-09,Galle,2
2007,10,2007-03-03,2007-03-09,Hambanthota,0
2007,10,2007-03-03,2007-03-09,Matara,2
2007,10,2007-03-03,2007-03-09,Jaffna,0
2007,10,2007-03-03,2007-03-09,Kilinochchi,0
2007,10,2007-03-03,2007-03-09,Mannar,0
2007,10,2007-03-03,2007-03-09,Vavuniya,0
2007,10,2007-03-03,2007-03-09,Mullaitivu,0
2007,10,2007-03-03,2007-03-09,Batticaloa,0
2007,10,2007-03-03,2007-03-09,Ampara,0
2007,10,2007-03-03,2007-03-09,Trincomalee,5
2007,10,2007-03-03,2007-03-09,Kurunegala,6
2007,10,2007-03-03,2007-03-09,Puttalam,1
2007,10,2007-03-03,2007-03-09,Anuradhapura,2
2007,10,2007-03-03,2007-03-09,Polonnaruwa,1
2007,10,2007-03-03,2007-03-09,Badulla,1
2007,10,2007-03-03,2007-03-09,Monaragala,0
2007,10,2007-03-03,2007-03-09,Ratnapura,4
2007,10,2007-03-03,2007-03-09,Kegalle,8
2007,10,2007-03-03,2007-03-09,Kalmune,0
2007,11,2007-03-10,2007-03-16,Colombo,11
2007,11,2007-03-10,2007-03-16,Gampaha,9
2007,11,2007-03-10,2007-03-16,Kalutara,4
2007,11,2007-03-10,2007-03-16,Kandy,3
2007,11,2007-03-10,2007-03-16,Matale,1
2007,11,2007-03-10,2007-03-16,NuwaraEliya,1
2007,11,2007-03-10,2007-03-16,Galle,1
2007,11,2007-03-10,2007-03-16,Hambanthota,3
2007,11,2007-03-10,2007-03-16,Matara,2
2007,11,2007-03-10,2007-03-16,Jaffna,0
2007,11,2007-03-10,2007-03-16,Kilinochchi,0
2007,11,2007-03-10,2007-03-16,Mannar,0
2007,11,2007-03-10,2007-03-16,Vavuniya,0
2007,11,2007-03-10,2007-03-16,Mullaitivu,0
2007,11,2007-03-10,2007-03-16,Batticaloa,1
2007,11,2007-03-10,2007-03-16,Ampara,0
2007,11,2007-03-10,2007-03-16,Trincomalee,0
2007,11,2007-03-10,2007-03-16,Kurunegala,11
2007,11,2007-03-10,2007-03-16,Puttalam,2
2007,11,2007-03-10,2007-03-16,Anuradhapura,1
2007,11,2007-03-10,2007-03-16,Polonnaruwa,1
2007,11,2007-03-10,2007-03-16,Badulla,1
2007,11,2007-03-10,2007-03-16,Monaragala,0
2007,11,2007-03-10,2007-03-16,Ratnapura,6
2007,11,2007-03-10,2007-03-16,Kegalle,3
2007,11,2007-03-10,2007-03-16,Kalmune,0
2007,12,2007-03-17,2007-03-23,Colombo,11
2007,12,2007-03-17,2007-03-23,Gampaha,4
2007,12,2007-03-17,2007-03-23,Kalutara,5
2007,12,2007-03-17,2007-03-23,Kandy,4
2007,12,2007-03-17,2007-03-23,Matale,1
2007,12,2007-03-17,2007-03-23,NuwaraEliya,0
2007,12,2007-03-17,2007-03-23,Galle,0
2007,12,2007-03-17,2007-03-23,Hambanthota,1
2007,12,2007-03-17,2007-03-23,Matara,1
2007,12,2007-03-17,2007-03-23,Jaffna,0
2007,12,2007-03-17,2007-03-23,Kilinochchi,0
2007,12,2007-03-17,2007-03-23,Mannar,0
2007,12,2007-03-17,2007-03-23,Vavuniya,0
2007,12,2007-03-17,2007-03-23,Mullaitivu,0
2007,12,2007-03-17,2007-03-23,Batticaloa,1
2007,12,2007-03-17,2007-03-23,Ampara,0
2007,12,2007-03-17,2007-03-23,Trincomalee,0
2007,12,2007-03-17,2007-03-23,Kurunegala,0
2007,12,2007-03-17,2007-03-23,Puttalam,0
2007,12,2007-03-17,2007-03-23,Anuradhapura,1
2007,12,2007-03-17,2007-03-23,Polonnaruwa,0
2007,12,2007-03-17,2007-03-23,Badulla,1
2007,12,2007-03-17,2007-03-23,Monaragala,1
2007,12,2007-03-17,2007-03-23,Ratnapura,3
2007,12,2007-03-17,2007-03-23,Kegalle,1
2007,12,2007-03-17,2007-03-23,Kalmune,0
2007,13,2007-03-24,2007-03-30,Colombo,3
2007,13,2007-03-24,2007-03-30,Gampaha,1
2007,13,2007-03-24,2007-03-30,Kalutara,2
2007,13,2007-03-24,2007-03-30,Kandy,2
2007,13,2007-03-24,2007-03-30,Matale,0
2007,13,2007-03-24,2007-03-30,NuwaraEliya,0
2007,13,2007-03-24,2007-03-30,Galle,1
2007,13,2007-03-24,2007-03-30,Hambanthota,1
2007,13,2007-03-24,2007-03-30,Matara,3
2007,13,2007-03-24,2007-03-30,Jaffna,0
2007,13,2007-03-24,2007-03-30,Kilinochchi,0
2007,13,2007-03-24,2007-03-30,Mannar,0
2007,13,2007-03-24,2007-03-30,Vavuniya,0
